Row_ID;Order_ID;Order_Date;Ship_Date;Ship_Mode;Customer_ID;Customer_Name;Segment;Country;City;State;Postal_Code;Region;Product_ID;Category;Sub_Category;Product_Name;Sales;Quantity;Discount;Profit
6038;CA-2016-131205;4.09.2016;8.09.2016;Standard Class;AA-10645;Anna Andreadi;Consumer;United States;Georgetown;Kentucky;40324;South;OFF-BI-10000315;Office Supplies;Binders;Poly Designer Cover & Back;11394;6;0;546912
6039;CA-2016-131205;4.09.2016;8.09.2016;Standard Class;AA-10645;Anna Andreadi;Consumer;United States;Georgetown;Kentucky;40324;South;OFF-ST-10002583;Office Supplies;Storage;Fellowes Neat Ideas Storage Cubes;12992;4;0;51968
6040;CA-2016-131205;4.09.2016;8.09.2016;Standard Class;AA-10645;Anna Andreadi;Consumer;United States;Georgetown;Kentucky;40324;South;OFF-AR-10003469;Office Supplies;Art;Nontoxic Chalk;528;3;0;25344
6041;CA-2017-122364;24.09.2017;29.09.2017;Standard Class;FA-14230;Frank Atkinson;Corporate;United States;Los Angeles;California;90008;West;TEC-PH-10001817;Technology;Phones;Wilson Electronics DB Pro Signal Booster;8592;3;2;7518
6042;CA-2017-122364;24.09.2017;29.09.2017;Standard Class;FA-14230;Frank Atkinson;Corporate;United States;Los Angeles;California;90008;West;TEC-MA-10001031;Technology;Machines;Socket Bluetooth Cordless Hand Scanner (CHS);50628;3;2;177198
6043;CA-2016-117912;4.02.2016;8.02.2016;Standard Class;TB-21520;Tracy Blumstein;Consumer;United States;Sierra Vista;Arizona;85635;West;FUR-FU-10002088;Furniture;Furnishings;Nu-Dell Float Frame 11 x 14 1/2;14368;2;2;39512
6044;CA-2017-145702;19.05.2017;24.05.2017;Second Class;AH-10075;Adam Hart;Corporate;United States;Knoxville;Tennessee;37918;South;FUR-CH-10001482;Furniture;Chairs;Office Star - Mesh Screen back chair with Vinyl seat;314352;3;2;-353646
6045;CA-2017-145702;19.05.2017;24.05.2017;Second Class;AH-10075;Adam Hart;Corporate;United States;Knoxville;Tennessee;37918;South;OFF-PA-10001526;Office Supplies;Paper;Xerox 1949;27888;7;2;101094
6046;CA-2015-113215;3.09.2015;8.09.2015;Standard Class;CP-12085;Cathy Prescott;Corporate;United States;Tucson;Arizona;85705;West;FUR-FU-10002937;Furniture;Furnishings;"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box";238152;3;2;89307
6047;CA-2016-154662;9.06.2016;16.06.2016;Standard Class;BF-11215;Benjamin Farhat;Home Office;United States;Minneapolis;Minnesota;55407;Central;FUR-TA-10001771;Furniture;Tables;Bush Cubix Conference Tables, Fully Assembled;69294;3;0;173235
6048;CA-2015-105571;7.11.2015;11.11.2015;Standard Class;CP-12340;Christine Phan;Corporate;United States;Miami;Florida;33142;South;OFF-BI-10003305;Office Supplies;Binders;Avery Hanging File Binders;16146;9;7;-129168
6049;CA-2015-105571;7.11.2015;11.11.2015;Standard Class;CP-12340;Christine Phan;Corporate;United States;Miami;Florida;33142;South;OFF-BI-10001359;Office Supplies;Binders;GBC DocuBind TL300 Electric Binding System;1345485;5;7;-10315385
6050;CA-2016-152765;15.06.2016;18.06.2016;First Class;LS-17245;Lynn Smith;Consumer;United States;Houston;Texas;77036;Central;OFF-PA-10000483;Office Supplies;Paper;Xerox 19;173488;7;2;54215
6051;CA-2015-153878;25.04.2015;30.04.2015;Standard Class;TS-21655;Trudy Schmidt;Consumer;United States;Milwaukee;Wisconsin;53209;Central;OFF-AR-10000658;Office Supplies;Art;Newell 324;5775;5;0;1617
6052;CA-2015-153878;25.04.2015;30.04.2015;Standard Class;TS-21655;Trudy Schmidt;Consumer;United States;Milwaukee;Wisconsin;53209;Central;OFF-AP-10001205;Office Supplies;Appliances;Belkin 5 Outlet SurgeMaster Power Centers;2724;5;0;76272
6053;CA-2016-124016;23.09.2016;26.09.2016;Second Class;JS-15940;Joni Sundaresam;Home Office;United States;Lancaster;Ohio;43130;East;OFF-PA-10002586;Office Supplies;Paper;Xerox 1970;11952;3;2;40338
6054;CA-2016-124016;23.09.2016;26.09.2016;Second Class;JS-15940;Joni Sundaresam;Home Office;United States;Lancaster;Ohio;43130;East;FUR-FU-10004963;Furniture;Furnishings;Eldon 400 Class Desk Accessories, Black Carbon;28;4;2;77
6055;CA-2016-124016;23.09.2016;26.09.2016;Second Class;JS-15940;Joni Sundaresam;Home Office;United States;Lancaster;Ohio;43130;East;OFF-BI-10002071;Office Supplies;Binders;Fellowes Black Plastic Comb Bindings;12201;7;7;-97608
6056;CA-2016-113551;18.08.2016;20.08.2016;First Class;NF-18385;Natalie Fritzler;Consumer;United States;Edinburg;Texas;78539;Central;OFF-BI-10001617;Office Supplies;Binders;GBC Wire Binding Combs;2068;1;8;-34122
6057;CA-2016-113551;18.08.2016;20.08.2016;First Class;NF-18385;Natalie Fritzler;Consumer;United States;Edinburg;Texas;78539;Central;OFF-PA-10004665;Office Supplies;Paper;Advantus Motivational Note Cards;8384;8;2;30392
6058;CA-2014-107524;2.03.2014;8.03.2014;Standard Class;KN-16705;Kristina Nunn;Home Office;United States;New York City;New York;10009;East;OFF-EN-10001415;Office Supplies;Envelopes;Staple envelope;1136;2;0;53392
6059;CA-2014-107524;2.03.2014;8.03.2014;Standard Class;KN-16705;Kristina Nunn;Home Office;United States;New York City;New York;10009;East;OFF-PA-10000587;Office Supplies;Paper;Array Parchment Paper, Assorted Colors;364;5;0;17472
6060;CA-2014-138072;30.12.2014;3.01.2015;Standard Class;GA-14725;Guy Armstrong;Consumer;United States;Philadelphia;Pennsylvania;19120;East;TEC-AC-10004859;Technology;Accessories;Maxell Pro 80 Minute CD-R, 10/Pack;27968;2;2;6992
6061;CA-2015-134201;10.04.2015;16.04.2015;Standard Class;EH-14125;Eugene Hildebrand;Home Office;United States;Rochester;New York;14609;East;OFF-ST-10001476;Office Supplies;Storage;Steel Personal Filing/Posting Tote;14204;4;0;383508
6062;CA-2015-134201;10.04.2015;16.04.2015;Standard Class;EH-14125;Eugene Hildebrand;Home Office;United States;Rochester;New York;14609;East;OFF-AR-10002804;Office Supplies;Art;Faber Castell Col-Erase Pencils;1467;3;0;60147
6063;CA-2015-111780;25.12.2015;30.12.2015;Second Class;RA-19285;Ralph Arnett;Consumer;United States;San Diego;California;92037;West;TEC-CO-10004202;Technology;Copiers;Brother DCP1000 Digital 3 in 1 Multifunction Machine;119996;5;2;2249925
6064;CA-2015-111780;25.12.2015;30.12.2015;Second Class;RA-19285;Ralph Arnett;Consumer;United States;San Diego;California;92037;West;OFF-PA-10001307;Office Supplies;Paper;Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad;126;3;0;6174
6065;CA-2015-111780;25.12.2015;30.12.2015;Second Class;RA-19285;Ralph Arnett;Consumer;United States;San Diego;California;92037;West;OFF-PA-10001667;Office Supplies;Paper;Great White Multi-Use Recycled Paper (20Lb. and 84 Bright);1794;3;0;8073
6066;CA-2015-119942;5.04.2015;7.04.2015;First Class;TT-21070;Ted Trevino;Consumer;United States;Philadelphia;Pennsylvania;19120;East;OFF-LA-10001569;Office Supplies;Labels;Avery 499;23904;6;2;77688
6067;CA-2015-151547;17.01.2015;23.01.2015;Standard Class;AH-10465;Amy Hunt;Consumer;United States;Bartlett;Tennessee;38134;South;OFF-SU-10000898;Office Supplies;Supplies;"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L";8896;8;2;10008
6068;CA-2017-166695;20.05.2017;24.05.2017;Standard Class;CC-12430;Chuck Clark;Home Office;United States;Lakewood;California;90712;West;FUR-CH-10000225;Furniture;Chairs;Global Geo Office Task Chair, Gray;518272;8;2;-97176
6069;CA-2017-166695;20.05.2017;24.05.2017;Standard Class;CC-12430;Chuck Clark;Home Office;United States;Lakewood;California;90712;West;FUR-FU-10002191;Furniture;Furnishings;G.E. Halogen Desk Lamp Bulbs;698;1;0;33504
6070;CA-2017-166695;20.05.2017;24.05.2017;Standard Class;CC-12430;Chuck Clark;Home Office;United States;Lakewood;California;90712;West;TEC-MA-10003176;Technology;Machines;Okidata B400 Printer;3432;1;2;3861
6071;CA-2017-167542;13.08.2017;20.08.2017;Standard Class;KD-16495;Keith Dawkins;Corporate;United States;Philadelphia;Pennsylvania;19120;East;OFF-LA-10004093;Office Supplies;Labels;Avery 486;17544;3;2;59211
6072;CA-2015-120901;31.12.2015;4.01.2016;Standard Class;BG-11035;Barry Gonzalez;Consumer;United States;Austin;Texas;78745;Central;OFF-ST-10000025;Office Supplies;Storage;Fellowes Stor/Drawer Steel Plus Storage Drawers;152688;2;2;-267204
6073;CA-2015-120901;31.12.2015;4.01.2016;Standard Class;BG-11035;Barry Gonzalez;Consumer;United States;Austin;Texas;78745;Central;OFF-FA-10001561;Office Supplies;Fasteners;Stockwell Push Pins;3488;2;2;5668
6074;CA-2015-120901;31.12.2015;4.01.2016;Standard Class;BG-11035;Barry Gonzalez;Consumer;United States;Austin;Texas;78745;Central;OFF-SU-10001225;Office Supplies;Supplies;Staple remover;5888;2;2;-13248
6075;CA-2017-121398;25.12.2017;29.12.2017;Standard Class;FH-14365;Fred Hopkins;Corporate;United States;Los Angeles;California;90008;West;OFF-BI-10001718;Office Supplies;Binders;GBC DocuBind P50 Personal Binding Machine;153552;3;2;518238
6076;CA-2017-121398;25.12.2017;29.12.2017;Standard Class;FH-14365;Fred Hopkins;Corporate;United States;Los Angeles;California;90008;West;OFF-ST-10002756;Office Supplies;Storage;"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand";27062;2;0;27062
6077;CA-2016-151561;1.09.2016;7.09.2016;Standard Class;PG-18820;Patrick Gardner;Consumer;United States;New York City;New York;10011;East;TEC-AC-10001432;Technology;Accessories;Enermax Aurora Lite Keyboard;4689;6;0;206316
6078;CA-2016-151561;1.09.2016;7.09.2016;Standard Class;PG-18820;Patrick Gardner;Consumer;United States;New York City;New York;10011;East;TEC-AC-10003399;Technology;Accessories;Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive;7248;2;0;304416
6079;CA-2016-151561;1.09.2016;7.09.2016;Standard Class;PG-18820;Patrick Gardner;Consumer;United States;New York City;New York;10011;East;OFF-SU-10001574;Office Supplies;Supplies;Acme Value Line Scissors;1095;3;0;3285
6080;CA-2016-151561;1.09.2016;7.09.2016;Standard Class;PG-18820;Patrick Gardner;Consumer;United States;New York City;New York;10011;East;FUR-FU-10004864;Furniture;Furnishings;"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock";19182;3;0;613824
6081;CA-2017-154676;5.08.2017;8.08.2017;First Class;NZ-18565;Nick Zandusky;Home Office;United States;Houston;Texas;77070;Central;OFF-ST-10001172;Office Supplies;Storage;Tennsco Lockers, Sand;151056;9;2;75528
6082;US-2014-165589;18.02.2014;18.02.2014;Same Day;TB-21595;Troy Blackwell;Consumer;United States;Lubbock;Texas;79424;Central;FUR-FU-10002396;Furniture;Furnishings;DAX Copper Panel Document Frame, 5 x 7 Size;2516;5;6;-11322
6083;US-2016-132577;22.11.2016;27.11.2016;Standard Class;JE-15475;Jeremy Ellison;Consumer;United States;Houston;Texas;77095;Central;OFF-BI-10004040;Office Supplies;Binders;Wilson Jones Impact Binders;6216;6;8;-96348
6084;US-2016-132577;22.11.2016;27.11.2016;Standard Class;JE-15475;Jeremy Ellison;Consumer;United States;Houston;Texas;77095;Central;OFF-AR-10003481;Office Supplies;Art;Newell 348;23616;9;2;26568
6085;US-2016-132577;22.11.2016;27.11.2016;Standard Class;JE-15475;Jeremy Ellison;Consumer;United States;Houston;Texas;77095;Central;TEC-AC-10000387;Technology;Accessories;KeyTronic�KT800P2 -�Keyboard�- Black;24032;2;2;-6008
6086;US-2016-132577;22.11.2016;27.11.2016;Standard Class;JE-15475;Jeremy Ellison;Consumer;United States;Houston;Texas;77095;Central;OFF-LA-10000262;Office Supplies;Labels;Avery 494;2088;1;2;6786
6087;US-2016-132577;22.11.2016;27.11.2016;Standard Class;JE-15475;Jeremy Ellison;Consumer;United States;Houston;Texas;77095;Central;OFF-BI-10003196;Office Supplies;Binders;Accohide Poly Flexible Ring Binders;4488;6;8;-6732
6088;CA-2015-114048;14.12.2015;18.12.2015;Standard Class;EH-13945;Eric Hoffmann;Consumer;United States;Costa Mesa;California;92627;West;FUR-FU-10004351;Furniture;Furnishings;Staple-based wall hangings;2922;3;0;128568
6089;CA-2015-137281;13.06.2015;17.06.2015;Standard Class;BF-10975;Barbara Fisher;Corporate;United States;Roswell;Georgia;30076;South;OFF-PA-10001870;Office Supplies;Paper;Xerox 202;648;1;0;31104
6090;US-2017-162068;28.12.2017;31.12.2017;Second Class;PC-18745;Pamela Coakley;Corporate;United States;Loveland;Colorado;80538;West;OFF-BI-10002813;Office Supplies;Binders;Avery Reinforcements for Hole-Punch Pages;1188;2;7;-99
6091;CA-2017-100111;20.09.2017;26.09.2017;Standard Class;SV-20365;Seth Vernon;Consumer;United States;New York City;New York;10035;East;FUR-CH-10003846;Furniture;Chairs;Hon Valutask Swivel Chairs;272646;3;1;181764
6092;CA-2017-100111;20.09.2017;26.09.2017;Standard Class;SV-20365;Seth Vernon;Consumer;United States;New York City;New York;10035;East;TEC-AC-10002647;Technology;Accessories;Logitech�Wireless Boombox Speaker - portable - wireless, wired;2128;2;0;9576
6093;CA-2017-100111;20.09.2017;26.09.2017;Standard Class;SV-20365;Seth Vernon;Consumer;United States;New York City;New York;10035;East;OFF-PA-10000807;Office Supplies;Paper;"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad";3852;9;0;181044
6094;CA-2017-100111;20.09.2017;26.09.2017;Standard Class;SV-20365;Seth Vernon;Consumer;United States;New York City;New York;10035;East;TEC-AC-10001465;Technology;Accessories;SanDisk Cruzer 64 GB USB Flash Drive;7264;2;0;21792
6095;CA-2017-100111;20.09.2017;26.09.2017;Standard Class;SV-20365;Seth Vernon;Consumer;United States;New York City;New York;10035;East;OFF-ST-10000615;Office Supplies;Storage;SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h;454;4;0;12712
6096;CA-2017-100111;20.09.2017;26.09.2017;Standard Class;SV-20365;Seth Vernon;Consumer;United States;New York City;New York;10035;East;OFF-PA-10002713;Office Supplies;Paper;Adams Phone Message Book, 200 Message Capacity, 8 1/16� x 11�;1376;2;0;63296
6097;CA-2017-100111;20.09.2017;26.09.2017;Standard Class;SV-20365;Seth Vernon;Consumer;United States;New York City;New York;10035;East;FUR-CH-10003061;Furniture;Chairs;Global Leather Task Chair, Black;80991;1;1;80991
6098;CA-2017-100111;20.09.2017;26.09.2017;Standard Class;SV-20365;Seth Vernon;Consumer;United States;New York City;New York;10035;East;OFF-BI-10000343;Office Supplies;Binders;"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue";11784;3;2;39771
6099;CA-2017-100111;20.09.2017;26.09.2017;Standard Class;SV-20365;Seth Vernon;Consumer;United States;New York City;New York;10035;East;OFF-FA-10000304;Office Supplies;Fasteners;Advantus Push Pins;436;2;0;17876
6100;CA-2017-100111;20.09.2017;26.09.2017;Standard Class;SV-20365;Seth Vernon;Consumer;United States;New York City;New York;10035;East;FUR-CH-10004086;Furniture;Chairs;Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs;2888127;11;1;6097157
6101;CA-2017-100111;20.09.2017;26.09.2017;Standard Class;SV-20365;Seth Vernon;Consumer;United States;New York City;New York;10035;East;TEC-PH-10002885;Technology;Phones;Apple iPhone 5;129966;2;0;3509082
6102;CA-2017-100111;20.09.2017;26.09.2017;Standard Class;SV-20365;Seth Vernon;Consumer;United States;New York City;New York;10035;East;FUR-CH-10001215;Furniture;Chairs;Global Troy Executive Leather Low-Back Tilter;225441;5;1;375735
6103;CA-2017-100111;20.09.2017;26.09.2017;Standard Class;SV-20365;Seth Vernon;Consumer;United States;New York City;New York;10035;East;TEC-PH-10000215;Technology;Phones;Plantronics Cordless�Phone Headset�with In-line Volume - M214C;10485;3;0;283095
6104;CA-2017-100111;20.09.2017;26.09.2017;Standard Class;SV-20365;Seth Vernon;Consumer;United States;New York City;New York;10035;East;TEC-AC-10001998;Technology;Accessories;Logitech�LS21 Speaker System - PC Multimedia - 2.1-CH - Wired;5997;3;0;203898
6105;US-2017-132381;22.08.2017;24.08.2017;First Class;Dp-13240;Dean percer;Home Office;United States;Philadelphia;Pennsylvania;19143;East;FUR-TA-10002356;Furniture;Tables;Bevis Boat-Shaped Conference Table;314532;2;4;-838752
6106;CA-2015-147011;18.06.2015;22.06.2015;Standard Class;HR-14830;Harold Ryan;Corporate;United States;Miami;Florida;33178;South;OFF-AR-10002399;Office Supplies;Art;Dixon Prang Watercolor Pencils, 10-Color Set with Brush;13632;4;2;35784
6107;CA-2014-120852;20.12.2014;25.12.2014;Standard Class;WB-21850;William Brown;Consumer;United States;Grand Prairie;Texas;75051;Central;OFF-AP-10001563;Office Supplies;Appliances;Belkin Premiere Surge Master II 8-outlet surge protector;19432;2;8;-495516
6108;CA-2014-120852;20.12.2014;25.12.2014;Standard Class;WB-21850;William Brown;Consumer;United States;Grand Prairie;Texas;75051;Central;TEC-AC-10004510;Technology;Accessories;Logitech Desktop MK120 Mouse and keyboard Combo;6544;5;2;-818
6109;CA-2016-150007;11.09.2016;16.09.2016;Standard Class;AS-10090;Adam Shillingsburg;Consumer;United States;Chicago;Illinois;60653;Central;OFF-LA-10001982;Office Supplies;Labels;Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set;6;2;2;21
6110;CA-2016-150007;11.09.2016;16.09.2016;Standard Class;AS-10090;Adam Shillingsburg;Consumer;United States;Chicago;Illinois;60653;Central;OFF-BI-10004141;Office Supplies;Binders;Insertable Tab Indexes For Data Binders;1908;3;8;-32436
6111;CA-2016-124590;12.11.2016;16.11.2016;Standard Class;SP-20920;Susan Pistek;Consumer;United States;Parma;Ohio;44134;East;FUR-CH-10004495;Furniture;Chairs;Global Leather and Oak Executive Chair, Black;1474802;7;3;-210686
6112;CA-2016-124590;12.11.2016;16.11.2016;Standard Class;SP-20920;Susan Pistek;Consumer;United States;Parma;Ohio;44134;East;OFF-AP-10002311;Office Supplies;Appliances;Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter;110096;2;2;330288
6113;CA-2016-124590;12.11.2016;16.11.2016;Standard Class;SP-20920;Susan Pistek;Consumer;United States;Parma;Ohio;44134;East;OFF-FA-10000585;Office Supplies;Fasteners;OIC Bulk Pack Metal Binder Clips;16752;6;2;54444
6114;CA-2016-124590;12.11.2016;16.11.2016;Standard Class;SP-20920;Susan Pistek;Consumer;United States;Parma;Ohio;44134;East;FUR-CH-10000454;Furniture;Chairs;Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back;1537074;9;3;0
6115;CA-2016-124590;12.11.2016;16.11.2016;Standard Class;SP-20920;Susan Pistek;Consumer;United States;Parma;Ohio;44134;East;FUR-CH-10003746;Furniture;Chairs;Hon 4070 Series Pagoda Round Back Stacking Chairs;449372;2;3;-128392
6116;CA-2016-133802;14.03.2016;20.03.2016;Standard Class;SP-20650;Stephanie Phelps;Corporate;United States;Redwood City;California;94061;West;OFF-BI-10003291;Office Supplies;Binders;Wilson Jones Leather-Like Binders with DublLock Round Rings;41904;6;2;141426
6117;US-2016-113677;13.11.2016;19.11.2016;Standard Class;CM-12655;Corinna Mitchell;Home Office;United States;New York City;New York;10011;East;TEC-PH-10002114;Technology;Phones;Xiaomi Mi3;227996;4;0;5927896
6118;US-2016-113677;13.11.2016;19.11.2016;Standard Class;CM-12655;Corinna Mitchell;Home Office;United States;New York City;New York;10011;East;OFF-LA-10001569;Office Supplies;Labels;Avery 499;1494;3;0;68724
6119;CA-2017-143378;19.09.2017;25.09.2017;Standard Class;JR-16210;Justin Ritter;Corporate;United States;Springfield;Oregon;97477;West;TEC-PH-10001425;Technology;Phones;Mophie Juice Pack Helium for iPhone;191976;3;2;191976
6120;CA-2017-143378;19.09.2017;25.09.2017;Standard Class;JR-16210;Justin Ritter;Corporate;United States;Springfield;Oregon;97477;West;OFF-AR-10001915;Office Supplies;Art;Peel-Off China Markers;23832;3;2;65538
6121;CA-2017-143378;19.09.2017;25.09.2017;Standard Class;JR-16210;Justin Ritter;Corporate;United States;Springfield;Oregon;97477;West;FUR-FU-10004864;Furniture;Furnishings;"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock";409216;8;2;613824
6122;CA-2017-143378;19.09.2017;25.09.2017;Standard Class;JR-16210;Justin Ritter;Corporate;United States;Springfield;Oregon;97477;West;FUR-BO-10001972;Furniture;Bookcases;O'Sullivan 4-Shelf Bookcase in Odessa Pine;72588;2;7;-1282388
